"","logFC","logCPM","PValue","FDR"
"Solyc01g108670.2.1",-3.35165315210447,4.81070474663352,1.66645705866352e-11,4.25252406927696e-10
"Solyc07g008360.1.1",-3.35324122548033,1.96012194324822,1.79014705209717e-13,5.96048817447912e-12
"Solyc08g062180.1.1",-3.36215099053793,2.50486826227931,2.70979444776423e-18,1.40645688746967e-16
"Solyc11g013320.1.1",-3.36423661517265,0.971010483426479,2.24594885264292e-09,4.17539000230803e-08
"Solyc04g010320.1.1",-3.36847166027153,1.35964834554133,2.16338509168039e-12,6.21154160053065e-11
"Solyc11g010120.1.1",-3.37352353897108,4.00342923771767,3.28214080216289e-27,3.53500432593516e-25
"Solyc04g064880.2.1",-3.38217241545706,1.99819998227673,1.00490902310154e-15,4.13147274175132e-14
"Solyc09g082250.2.1",-3.3822941871033,0.102963781652268,6.43466146210663e-08,8.93568817204529e-07
"Solyc12g006790.1.1",-3.38616984929874,2.42242775972406,1.00341103000128e-16,4.61307664113416e-15
"Solyc04g079760.2.1",-3.39816715269354,0.438276317392821,3.00800830359885e-10,6.4492260273702e-09
"Solyc03g098100.2.1",-3.40441818094124,1.46308396907912,1.04368223346591e-13,3.59506217987108e-12
"Solyc09g010160.1.1",-3.40527148717861,1.0189690339724,1.85124883024505e-10,4.1073016842023e-09
"Solyc02g070600.1.1",-3.40818973967683,-1.05637727310987,0.000633298437952464,0.00295775640575478
"Solyc05g010270.1.1",-3.4092196717915,1.49146954140897,5.72812783267798e-15,2.20855429595741e-13
"Solyc08g083090.1.1",-3.41439972730986,3.74170970103664,6.39645960980994e-23,5.22210604657117e-21
"Solyc06g074870.1.1",-3.41626900627743,-1.08665753894766,0.000563535164660166,0.00267550914993147
"Solyc11g066420.1.1",-3.41789865230208,-0.678674641613392,2.06216534463471e-05,0.000154702861907341
"Solyc12g013770.1.1",-3.42124292782537,1.20795767725319,9.58670752076642e-10,1.90249703489535e-08
"Solyc12g011150.1.1",-3.42399946255372,0.111355662161862,9.24520547209839e-09,1.53469072891034e-07
"Solyc02g079600.2.1",-3.42980784961063,-1.06481785510656,3.28872480300116e-05,0.000231431397870091
"Solyc12g009550.1.1",-3.43179472650175,-1.63508897405637,0.00114464025681475,0.00487093157699632
"Solyc07g065610.1.1",-3.43701446055262,3.28148686500552,8.30543068357212e-23,6.57016845902855e-21
"Solyc10g007800.2.1",-3.45949688034427,3.23130394802093,1.54162151894208e-18,8.16774578892614e-17
"Solyc06g065820.2.1",-3.46059193309823,0.896207540418263,1.58187104907843e-12,4.64062707633098e-11
"Solyc08g079900.1.1",-3.46580727519513,4.00699136301631,3.12732511259896e-15,1.22639257107919e-13
"Solyc05g008360.1.1",-3.46698142201405,-1.01103857097171,0.000272000672288969,0.00142335023334426
"Solyc08g006920.1.1",-3.47529654159181,0.178652234787008,9.78611269408716e-09,1.61862445072137e-07
"Solyc08g080640.1.1",-3.4753064842947,5.67301838283552,3.78083659507893e-19,2.11551639823673e-17
"Solyc03g006120.2.1",-3.47925598461038,-0.0640505381678723,1.91843731958777e-07,2.4154120537137e-06
"Solyc05g021390.2.1",-3.48266913983549,2.81719469802103,8.55071839069256e-15,3.27442317357589e-13
"Solyc08g080670.1.1",-3.48825825913648,0.173670265907703,9.64869313736284e-09,1.59819977808116e-07
"Solyc06g059720.2.1",-3.49076885819991,1.24030897749415,5.58456855924381e-12,1.51258072393875e-10
"Solyc06g010030.2.1",-3.49638250843362,-0.300222050623583,6.81864207871714e-08,9.41194151190433e-07
"Solyc05g008320.1.1",-3.4967703570685,1.31981590616506,5.77542051930023e-07,6.48843888997388e-06
"Solyc08g075190.1.1",-3.50408154277948,-0.288867870382976,3.40333499863659e-07,4.04748098515925e-06
"Solyc05g005300.2.1",-3.50584285365865,-1.00354312613412,8.02609440699123e-05,0.000501434182436781
"Solyc03g095310.2.1",-3.51027864039701,1.98857884667635,1.18850810401157e-14,4.42622798930673e-13
"Solyc08g005610.2.1",-3.51118850001127,3.43434246640421,9.53336904317617e-11,2.204687693745e-09
"Solyc02g087990.2.1",-3.51324878221874,-0.0295892705688683,1.73570703391481e-08,2.72731884007121e-07
"Solyc01g059950.1.1",-3.51402792019851,-0.603755520984737,1.66827116263189e-06,1.66227364444573e-05
"Solyc07g061730.2.1",-3.5275055659356,0.712747008168506,3.57471618709713e-11,8.76149188549094e-10
"Solyc03g026230.1.1",-3.52875930868256,1.45830422868733,5.23370001542015e-16,2.22345022321766e-14
"Solyc12g099870.1.1",-3.53004748215243,-0.283221584025099,9.36542715379575e-07,1.00024331627201e-05
"Solyc09g059950.2.1",-3.5312073284884,2.25663293510589,2.34987953424176e-16,1.03273154013487e-14
"Solyc09g075920.1.1",-3.53302898116406,0.550101251103169,2.06832901965106e-10,4.55807262630306e-09
"Solyc07g056510.2.1",-3.53848731772063,-0.581557451496648,5.05109869767302e-07,5.77941422560184e-06
"Solyc04g072280.2.1",-3.54166537751627,-0.309797641913544,7.7283854758142e-06,6.45126398352648e-05
"Solyc11g011800.1.1",-3.54923074051052,3.45963876561035,2.74641436746358e-25,2.63621305455991e-23
"Solyc12g010610.1.1",-3.55025688077733,0.986362015246893,1.69912867301933e-12,4.97190189894597e-11
"Solyc02g070020.1.1",-3.55039717222776,1.09018025162859,3.96369203271024e-13,1.27176306185183e-11
"Solyc06g071610.1.1",-3.55113397720054,-0.567814629605691,1.53602931492673e-06,1.54214654327064e-05
"Solyc07g055560.2.1",-3.56697739426396,3.51079640497932,4.4852421810853e-14,1.5781586023969e-12
"Solyc01g094120.2.1",-3.5685804024963,-0.9569374015196,3.49290267454187e-05,0.000243632351038811
"Solyc04g005780.1.1",-3.5685945886065,2.17505849684164,1.71961238264644e-13,5.7506745875061e-12
"Solyc09g010000.2.1",-3.5736363022356,0.570080387973763,7.13008270907494e-11,1.67250743792319e-09
"Solyc03g115960.2.1",-3.57871493862132,-1.55278323535504,0.00189477744876861,0.00746746082326071
"Solyc03g093980.1.1",-3.58305483853947,-0.934595971919609,0.000281100210151277,0.00146362231527019
"Solyc06g072200.1.1",-3.591860639729,-0.195140028854498,3.63729966398514e-07,4.29841611371445e-06
"Solyc09g008560.2.1",-3.60128852415189,0.260282837626017,1.2605337284617e-09,2.45483058273683e-08
"Solyc06g060210.1.1",-3.60747319360115,0.430999427988141,9.68969565416583e-09,1.6038333910694e-07
"Solyc02g067600.1.1",-3.60878259246975,-1.51167444192952,0.00159847807621571,0.00647320133212084
"Solyc06g030560.1.1",-3.61489782659359,-0.525936581322877,4.38363664528653e-07,5.09189915339333e-06
"Solyc02g032270.1.1",-3.61743851431948,-0.5048908968791,1.24967137245895e-06,1.28906074440561e-05
"Solyc06g074930.1.1",-3.62181338832605,-1.50854230415693,0.00196447010156863,0.00769191135007439
"Solyc03g113690.1.1",-3.62357111926709,-0.197978401976108,4.10208238710361e-08,5.94478029327505e-07
"Solyc08g014380.1.1",-3.62466630901695,-0.20603444361523,1.08504817699629e-07,1.43553000164198e-06
"Solyc10g079220.2.1",-3.65052899745852,0.340160387070725,7.11256559779588e-07,7.83338297546977e-06
"Solyc05g047510.1.1",-3.6562085322548,-0.90491028556456,1.61466380997426e-05,0.000124636616637347
"Solyc08g082630.2.1",-3.65631682322336,4.05364809411338,3.55319636129997e-27,3.8090597067562e-25
"Solyc02g091910.1.1",-3.66379705998792,-0.452700081206289,2.09038696091432e-05,0.000156615177238195
"Solyc11g005240.1.1",-3.66412059569553,0.934352673224371,1.45564322307088e-12,4.29115177111399e-11
"Solyc01g102910.2.1",-3.66435338346856,2.30112323679654,1.02637380085686e-16,4.70920827309144e-15
"Solyc12g036800.1.1",-3.66447911192964,-0.14779597560047,4.05855797992812e-08,5.88914475759209e-07
"Solyc09g098620.1.1",-3.67192172410903,-0.875490388039804,1.30403498781278e-05,0.000103000818625711
"Solyc02g094750.1.1",-3.69199644035389,1.48885407947867,4.50310729122752e-16,1.93456525033803e-14
"Solyc12g042460.1.1",-3.69562985923046,2.88520688258648,8.40388039156199e-23,6.62520343858501e-21
"Solyc12g010780.1.1",-3.69808178258564,0.707690350852395,3.18198257372364e-12,8.92394403713862e-11
"Solyc05g008500.1.1",-3.69900811995023,-0.883111258636478,1.34370560620666e-05,0.000105785690844156
"Solyc07g053240.2.1",-3.70232256760234,-0.872984297868686,5.12300567003365e-06,4.4670039177591e-05
"Solyc12g013680.1.1",-3.7026221613881,-1.4563114955593,0.000434864462991294,0.00213944362974121
"Solyc02g082310.1.1",-3.70543655388561,1.8089567757368,5.94944707745558e-16,2.50893870227773e-14
"Solyc03g058370.1.1",-3.70779434476919,1.21734577814236,1.23741562486868e-13,4.24328129299138e-12
"Solyc05g041540.2.1",-3.7082742739911,-0.461005087715906,1.85181148864639e-06,1.82641476186744e-05
"Solyc06g076740.1.1",-3.71084245409181,0.151268878098432,3.28873558727278e-09,5.95476583327742e-08
"Solyc03g111880.2.1",-3.71449599221096,0.859567420336923,1.33962330401496e-12,3.96034770842875e-11
"Solyc11g012980.1.1",-3.72183770079829,-0.842862901303872,3.62283857644763e-06,3.29154612999149e-05
"Solyc01g104940.1.1",-3.72450243612352,0.552729074155079,4.10164105780883e-11,9.94669635382584e-10
"Solyc08g079050.1.1",-3.72470051852336,1.42512282613789,1.07536789867702e-16,4.92415468334321e-15
"Solyc01g107730.2.1",-3.73013590168974,4.10704509999539,4.01531008930569e-29,5.03361905785584e-27
"Solyc08g080400.1.1",-3.73636689099547,3.44805651176586,3.53129763564177e-14,1.24633075475781e-12
"Solyc06g075700.2.1",-3.73681051207258,1.5712985753625,9.38060512367249e-15,3.55116274161998e-13
"Solyc09g009580.2.1",-3.76313047230781,4.77322623559965,7.40734626286417e-23,5.92097319220791e-21
"Solyc11g013330.1.1",-3.76449648464994,1.48734923906368,2.25169711041717e-16,9.9148144741037e-15
"Solyc11g007290.1.1",-3.77136074159403,2.21840769922372,7.88857865464368e-19,4.26820478575898e-17
"Solyc02g038680.1.1",-3.77479700856624,2.47579776953997,3.5452915358289e-20,2.14032981903818e-18
"Solyc12g010920.1.1",-3.77514856721358,2.47402867212529,7.29935777922114e-21,4.78441619466034e-19
"Solyc06g069260.1.1",-3.778645436247,0.805833123138863,4.27155215438538e-10,8.90851617943228e-09
"Solyc01g087950.2.1",-3.78656749354106,-0.792548460760413,4.03469569563424e-05,0.00027613351418122
"Solyc09g091220.1.1",-3.79096911597082,-0.799231808781834,1.49798374388203e-05,0.000116413431803515
"Solyc02g092050.2.1",-3.79410076074688,2.73747814137034,6.73214236309812e-24,5.91732099432314e-22
"Solyc01g087180.2.1",-3.79678763178196,0.635151355982389,4.09998000554488e-11,9.94669635382584e-10
"Solyc12g096110.1.1",-3.80756546489851,-0.365735276113423,5.01136967478175e-08,7.10542841218592e-07
"Solyc03g117920.1.1",-3.81306023389674,2.70333780193855,4.42454372043235e-17,2.08787060774159e-15
"Solyc04g014990.1.1",-3.8138180247417,-1.42254930143113,0.0010858688558184,0.00466060194973432
"Solyc07g043200.1.1",-3.81424035282653,0.481854631634083,6.61959306130008e-08,9.1733207039873e-07
"Solyc06g005550.1.1",-3.81803780858991,-0.78655549898777,4.01657689507126e-06,3.59938634960273e-05
"Solyc11g008830.1.1",-3.83003682524016,2.30064848922265,7.36614339185416e-21,4.81443577072724e-19
"Solyc03g119880.2.1",-3.84200321033332,4.98330256196425,2.15274114775309e-25,2.10153339023845e-23
"Solyc12g006760.1.1",-3.84720176414549,-1.36161271092192,0.000250828748871638,0.00132647817608673
"Solyc03g034330.1.1",-3.85203207876094,-1.34716321236739,0.000368015529186381,0.00185105114121131
"Solyc10g045480.1.1",-3.85943075955757,-0.756969039389383,1.16520764456966e-06,1.21174200245115e-05
"Solyc01g081600.2.1",-3.8604557572044,0.664880852329661,4.21875398980829e-13,1.34607003171338e-11
"Solyc03g112030.1.1",-3.8623784618126,2.08714083576509,5.20671448566843e-19,2.85539651806074e-17
"Solyc07g052100.2.1",-3.866696777999,2.10885851388983,2.00383615021999e-17,9.69831331691917e-16
"Solyc02g014730.2.1",-3.86896553836737,-0.018031730688571,6.36130213264753e-08,8.85525680977348e-07
"Solyc04g079250.2.1",-3.86919552073034,-0.737361684396505,1.416046149076e-06,1.43487255768342e-05
"Solyc09g082340.2.1",-3.87626442329442,0.0012673980417728,6.20569944467301e-09,1.06401308639943e-07
"Solyc04g057850.1.1",-3.885056661545,-1.34156897564827,4.52094073829595e-05,0.000304954135481469
"Solyc07g054390.1.1",-3.89362282946319,-0.731979707824333,7.84774159567396e-07,8.54056166728445e-06
"Solyc02g082910.2.1",-3.9014115803835,2.37433304359897,1.10646482280054e-21,7.88304642853017e-20
"Solyc02g092070.2.1",-3.91242665429658,1.99418424688071,1.43612562842706e-18,7.62642547262621e-17
"Solyc08g067570.1.1",-3.92383544339681,0.0449617335476309,4.64925138179448e-10,9.61753615417018e-09
"Solyc02g083520.2.1",-3.92438891485143,0.276711172652147,9.85128597001047e-10,1.9516265236443e-08
"Solyc03g096270.1.1",-3.92442017451576,-0.27502521433731,5.00880499605302e-07,5.736744653742e-06
"Solyc09g092540.1.1",-3.92889961298866,1.1647354094078,4.88568777261978e-15,1.89328654039984e-13
"Solyc11g010620.1.1",-3.94683950728489,2.78268832151065,2.67139298193193e-17,1.27942435069938e-15
"Solyc11g027900.1.1",-3.95126393011358,0.93188249528169,1.2395266913028e-11,3.22403422054168e-10
"Solyc06g065450.2.1",-3.95686419977442,2.41393998828001,1.45875930729237e-23,1.23488550806621e-21
"Solyc07g066250.1.1",-3.95896905983563,-0.684904748496534,7.17256306021247e-07,7.89188341315752e-06
"Solyc08g063130.2.1",-3.96383883032009,0.334461023561662,1.09874629180109e-10,2.51309458426807e-09
"Solyc06g072480.1.1",-3.96422740183342,0.349556730504806,1.89735919097869e-11,4.78848374040067e-10
"Solyc03g117910.2.1",-3.96930026968869,2.14250754382486,2.19975386737762e-20,1.35657401805135e-18
"Solyc07g042230.1.1",-3.97024451929804,-1.27534524328749,0.000145505939668123,0.000832224323591728
"Solyc09g042690.2.1",-3.97039621318239,-0.665967753876583,4.39981559908396e-07,5.10810575195269e-06
"Solyc00g104940.1.1",-3.97776578237836,-1.26982774661273,8.44915645762854e-05,0.000523728987555948
"Solyc01g088430.2.1",-3.9785967628843,7.41251692210831,6.05935732110791e-35,1.01465486352946e-32
"Solyc07g064990.2.1",-3.97935618772968,1.66355784465038,6.09634532268992e-19,3.31412933762629e-17
"Solyc08g074460.1.1",-3.98711631069699,-1.27348261832427,1.40812791980257e-05,0.000110252090812938
"Solyc04g081810.2.1",-4.00311544215308,6.29818955429495,4.67194118520875e-30,6.30464721940435e-28
"Solyc10g080510.1.1",-4.00417565058767,1.32757826620725,2.54739876097938e-13,8.33664407640912e-12
"Solyc06g066070.1.1",-4.00916158362374,2.01877020333203,1.92305267731855e-19,1.09199879877141e-17
"Solyc01g014290.1.1",-4.01365091995887,-1.26020040303175,2.18012117055158e-05,0.000161962952634792
"Solyc07g053790.1.1",-4.01372824842085,1.10677006760305,1.65677897163369e-16,7.39458490043743e-15
"Solyc01g090810.2.1",-4.03843694473159,0.144448129883461,3.86235376670899e-10,8.13647913333985e-09
"Solyc04g005800.2.1",-4.03994988855585,2.57947533308239,2.99843422935858e-22,2.24062148715685e-20
"Solyc08g065910.1.1",-4.04427069927038,-0.170103255818296,8.1204082679397e-07,8.80263304217484e-06
"Solyc02g071050.2.1",-4.04957224709479,3.70093483430486,4.21291499216119e-27,4.47446679792453e-25
"Solyc04g081080.1.1",-4.05369900942883,2.66840028822874,1.21600800486308e-23,1.03704236578305e-21
"Solyc07g054940.1.1",-4.05382751593923,-0.614501959532982,2.42027579085623e-07,2.97873105783438e-06
"Solyc10g079870.1.1",-4.07149463312146,1.62133670594848,1.47161452163032e-16,6.61966838053357e-15
"Solyc07g056300.1.1",-4.0747633859067,2.63648537770991,4.77889438852687e-16,2.0415757200595e-14
"Solyc04g014750.1.1",-4.07571820610184,-1.20493794258008,9.59932940384271e-05,0.000584288182153239
"Solyc08g082490.1.1",-4.07797279290601,1.01572034628673,3.76682993227911e-13,1.21198941762153e-11
"Solyc11g007480.1.1",-4.08170803316787,1.75342295785644,2.81401965855254e-13,9.15693971444735e-12
"Solyc10g085650.1.1",-4.08184973229886,4.65955655750632,1.84615084834888e-21,1.29123617719426e-19
"Solyc07g021630.2.1",-4.09468588762943,0.459081151544268,2.510861132789e-12,7.10254811927405e-11
"Solyc04g078730.1.1",-4.09689135844744,3.15567195146481,4.42491164324235e-26,4.43283397413199e-24
"Solyc04g074990.2.1",-4.10048692551314,2.97634827184475,5.98247058381031e-23,4.90156634511401e-21
"Solyc06g071300.1.1",-4.10305296475484,2.26727431210545,5.82668434431644e-23,4.79103819150407e-21
"Solyc01g098240.1.1",-4.11028849882037,2.71004846199014,7.19182405349865e-16,3.00523926432263e-14
"Solyc07g066180.2.1",-4.1249240128731,0.462739580644471,2.15831664732819e-12,6.20475466245062e-11
"Solyc02g081670.1.1",-4.13297685561937,-0.527884357318596,8.43583594414162e-07,9.10284630266006e-06
"Solyc12g009050.1.1",-4.14247229602973,-0.0990495078656802,3.34372304540456e-09,6.04002758934063e-08
"Solyc03g121240.1.1",-4.15028526180136,-0.535034596813115,1.47880374874697e-07,1.89950933930595e-06
"Solyc08g076790.2.1",-4.15447738707617,4.9955008973408,2.4714403829298e-36,4.42947764256192e-34
"Solyc06g033860.1.1",-4.16313012147541,-0.0925228642878479,1.57243502172668e-10,3.51933969106652e-09
"Solyc08g067620.2.1",-4.17573264797916,2.07402636627703,3.81870691139566e-21,2.59186258148899e-19
"Solyc01g080610.2.1",-4.17800941938374,0.767378025403811,1.35931891867141e-13,4.6198718982579e-12
"Solyc08g068500.1.1",-4.21694304393136,2.39079094813363,5.73870169302174e-21,3.84946068829274e-19
"Solyc10g008680.1.1",-4.21906262411992,0.748795292878246,1.14289095914031e-12,3.42285398089267e-11
"Solyc08g029330.1.1",-4.2215323445142,1.29485209323432,9.49574262302076e-17,4.3831354429521e-15
"Solyc03g062670.1.1",-4.23390001186164,0.318745481161095,4.21496135669527e-09,7.48983131919873e-08
"Solyc10g011930.1.1",-4.25423215659435,-0.0302734180342121,4.74631837384318e-09,8.35009891214236e-08
"Solyc01g059980.2.1",-4.2722387876297,5.00604076872757,9.80512930909246e-18,4.9006420801719e-16
"Solyc01g096750.1.1",-4.27406634148829,2.86395369875051,8.73250587023538e-20,5.05889942346136e-18
"Solyc11g061700.1.1",-4.2766242149289,0.331376526084738,2.07385149718504e-10,4.56585673674875e-09
"Solyc05g053510.1.1",-4.28159402024559,-0.42678425649527,5.56785606098038e-09,9.68401712622827e-08
"Solyc01g066620.2.1",-4.28403204653141,3.60705036505039,3.44769052202205e-28,4.03538103396469e-26
"Solyc01g068080.2.1",-4.28473847497582,5.99514834849702,3.81850783496228e-37,7.06454743886045e-35
"Solyc03g046200.1.1",-4.29794778951312,5.55828090425643,3.41940109657021e-35,5.85406571316546e-33
"Solyc03g112690.1.1",-4.32006277216493,1.67038650745059,2.24582051568133e-18,1.17628695091885e-16
"Solyc12g005510.1.1",-4.32579680286517,0.0361519690088638,9.88197785500323e-09,1.63095290627071e-07
"Solyc07g009530.1.1",-4.33226663200672,0.0554082120427201,3.73122894729023e-11,9.13533866379778e-10
"Solyc04g077580.2.1",-4.33264482451124,1.4123828030742,1.42198253876566e-17,6.97044902175706e-16
"Solyc03g093760.1.1",-4.33702309855959,2.29495344425545,2.33360357114705e-22,1.7668382681744e-20
"Solyc08g005370.1.1",-4.34918325925839,2.25062731530872,9.0210664864294e-23,7.0153317378026e-21
"Solyc11g010860.1.1",-4.36484675279826,0.0877238896046649,1.37699394868023e-09,2.65972201806222e-08
"Solyc02g077170.1.1",-4.37483021113259,-1.0028160034114,3.79372100822966e-06,3.42509853009826e-05
"Solyc05g007870.1.1",-4.38369677626939,2.90053422509382,3.89670261453569e-23,3.27451482344554e-21
"Solyc06g073820.1.1",-4.39077661777614,2.51685973618891,2.00588305895954e-26,2.03614881661907e-24
"Solyc09g064900.1.1",-4.39355502868881,4.81601259826165,2.5162152069961e-38,5.34486046886088e-36
"Solyc07g041520.2.1",-4.39356905600776,-0.345992977788535,4.84114690303139e-09,8.50388599559289e-08
"Solyc03g032110.1.1",-4.40220654302167,-0.973003557091781,3.08775926336594e-06,2.86091620601285e-05
